source,target
0ce891908c88656d81d769b605f7445de2b5e638,377f6f2e526a9fbbab58a45bc0c761876efee23a
0ce891908c88656d81d769b605f7445de2b5e638,89750696a5b563ed48c5e5e31c25611b6718a775
0ce891908c88656d81d769b605f7445de2b5e638,019d7e51be7244af2fdadf334e2943390b3d256c
0ce891908c88656d81d769b605f7445de2b5e638,68b264e2b26e816c415992880b0529f21c8122f0
0ce891908c88656d81d769b605f7445de2b5e638,2f4c9765486afd38020621cefce4696e54bbc333
0ce891908c88656d81d769b605f7445de2b5e638,296c48a6b8794c04141490b8a460b19112ec8957
0ce891908c88656d81d769b605f7445de2b5e638,6ee2ab7e52a8db8ac9ea333d8992cf28b90ef404
0ce891908c88656d81d769b605f7445de2b5e638,09d639e517c1759c3dde1b0e8d3554b20c0cb0fe
0ce891908c88656d81d769b605f7445de2b5e638,afa89e9588900a514c4ac0cc804047b56053f130
0ce891908c88656d81d769b605f7445de2b5e638,ec683de114ea87a99a830a575e3f49bff85b22b3
0ce891908c88656d81d769b605f7445de2b5e638,6831d773130d9900f9269b153000be4ef2146167
0ce891908c88656d81d769b605f7445de2b5e638,bc2de8cba85d803ef8dc1c9963c26ea99c3af634
0ce891908c88656d81d769b605f7445de2b5e638,5b773954717439886596b2a445ed5da8f7967b9a
0ce891908c88656d81d769b605f7445de2b5e638,aeb9e5d34b4549a10198e68171a7d5033befb1b4
0ce891908c88656d81d769b605f7445de2b5e638,3cd09913c7afebc54316929dcdec168e809c0a9a
0ce891908c88656d81d769b605f7445de2b5e638,262a13ab930a0ff1f3040e7902a8d26daef04173
0ce891908c88656d81d769b605f7445de2b5e638,3e60fdf760a726f654034ec8a7490aa900063728
0ce891908c88656d81d769b605f7445de2b5e638,e32622c71d87b68e4f9ffa3d633c277a855b1fac
0ce891908c88656d81d769b605f7445de2b5e638,0b35e32dc00818941b4b9f0f28b78421b17d4eef
0ce891908c88656d81d769b605f7445de2b5e638,4771c4a016864c8ce205f7351dd8a2d114f494f4
53f17c49758cc3b713facd3cb86e7259c11c9025,6f75888f289f2f1e0c521886a22df6199f30b65a
53f17c49758cc3b713facd3cb86e7259c11c9025,6f6fe5cab655bd2454a08433a99edb37ea369bf4
53f17c49758cc3b713facd3cb86e7259c11c9025,f0767a52d8a4f223b6c0b9bcd17bebdf415f551f
53f17c49758cc3b713facd3cb86e7259c11c9025,a8b026cebe8b2c4840fb114f200cebfe28f1f8be
53f17c49758cc3b713facd3cb86e7259c11c9025,a5ee7536a3a199d31b96808d33b9242cab4d0ae0
53f17c49758cc3b713facd3cb86e7259c11c9025,dd9d16802b8789f85bd63e0ec5f6143e7a1eb213
53f17c49758cc3b713facd3cb86e7259c11c9025,52f35821864b5d4cb994d6ed76c09cf5fa28900f
53f17c49758cc3b713facd3cb86e7259c11c9025,b1e90178e0e815e67dd38b8ed18e503f440fb4f4
7ea343f45de6c5a83eeb3d49428632006807c41a,138d30225110b222416a56e0725d762269a85b8d
7ea343f45de6c5a83eeb3d49428632006807c41a,935d0499e6358eee27e420c9399f363ff57a22cc
7ea343f45de6c5a83eeb3d49428632006807c41a,5b6b5b7a484dbad3dd8b4abd5cf4f037987ebf34
7ea343f45de6c5a83eeb3d49428632006807c41a,a18783f5938c281e6fd92e8f4aa33e2f2d97ef57
7ea343f45de6c5a83eeb3d49428632006807c41a,80098a4a913f02cdf8168958d1dd5267fbf7e9d6
7ea343f45de6c5a83eeb3d49428632006807c41a,c29e55d4a363483ed9b3576e7ff8ed4517bcb4ec
7ea343f45de6c5a83eeb3d49428632006807c41a,5cc7ba42dc533bf768ff69815e84cf7c2a410c49
78619c40a741a85edd1f42193ab617453b720f4d,2650512b6f43e9c37b47edc14b04b95ad44bee1f
78619c40a741a85edd1f42193ab617453b720f4d,8400c495ebd22ef21e9dee2f06dce90af253e0f0
78619c40a741a85edd1f42193ab617453b720f4d,22b72a12596a65e923a8fb92fc283e3768ace55f
78619c40a741a85edd1f42193ab617453b720f4d,6a505c01b9d96f4b52446bab7a2e55358942d877
78619c40a741a85edd1f42193ab617453b720f4d,cc07a4c4464fea0c504e16277e5c342f2814810c
78619c40a741a85edd1f42193ab617453b720f4d,afbb871ae34a36a23d0536185cf773b48f707d86
78619c40a741a85edd1f42193ab617453b720f4d,79c9f388ac1af8d3383f221674b6e8d812ff11f1
d086ab91b7d6a911f10f8e9ca807eaec6e79424b,b750efe7217d219d48a4f6f8867f2f22ffb6d646
d086ab91b7d6a911f10f8e9ca807eaec6e79424b,a2ea5c0f71b2371b8d45ecf82ee7cb8cd5933ac4
d086ab91b7d6a911f10f8e9ca807eaec6e79424b,2829db74ef81cc8b44450a4ffec518f995521b50
225bf6e297dd10d316cdb2d430c0f18c2768a59c,3e9f030a4234db4fe6f24d978b08408615d47d85
225bf6e297dd10d316cdb2d430c0f18c2768a59c,3f6328855356818d7ad6b7e1fc3e98e73346e665
225bf6e297dd10d316cdb2d430c0f18c2768a59c,89270342fad99c69f47668409604e988f2fa6a7e
225bf6e297dd10d316cdb2d430c0f18c2768a59c,aa049e4b329754c999d29087fb88a893c1ce1654
225bf6e297dd10d316cdb2d430c0f18c2768a59c,012ad9a081da3b830420cbc77ee8ad730c658f0e
225bf6e297dd10d316cdb2d430c0f18c2768a59c,5b433ef43f24d9c90b5ddda05e6851dd5814280d
cce88719ea00e7fe9de44867bc284ab919367b15,8c05a085175e435aa280081294f8103801211968
e11beff2bdd36e99b5396b32a71087013911bfad,05ca37ccde9b25a955273f01618cd07ff56faa58
e11beff2bdd36e99b5396b32a71087013911bfad,800d6972eb50559279425316bc08340894b02112
e11beff2bdd36e99b5396b32a71087013911bfad,3564f2a62daaf16cc62e19f76812a68e4d0b6ceb
e11beff2bdd36e99b5396b32a71087013911bfad,6015e6edbf0fa146e52c82c78a2692cd6a0714b8
e11beff2bdd36e99b5396b32a71087013911bfad,2cb447c8d7f6fb9cd96da456c58d0eaff9534f3f
e11beff2bdd36e99b5396b32a71087013911bfad,3c39cebc09e194014ede4186290ad4b9ff876147
e11beff2bdd36e99b5396b32a71087013911bfad,2689e0f0d51184b955ae94756d8b8eb7bc14eacd
e11beff2bdd36e99b5396b32a71087013911bfad,904723bd90baa2bcb936a2f07361c331fd5b9bd4
e11beff2bdd36e99b5396b32a71087013911bfad,97631c96158275b1dbf11b36fdf618d0ea625dfe
e11beff2bdd36e99b5396b32a71087013911bfad,70e6477f53db4ec56d14c7305ef2797cc4fbe1af
e11beff2bdd36e99b5396b32a71087013911bfad,9d47862c39901d956f36e3e32c8bf58b9f58f0b5
e11beff2bdd36e99b5396b32a71087013911bfad,d0fc1b965fb5155d6674d057a75ceeaf85c9c4a2
e11beff2bdd36e99b5396b32a71087013911bfad,770e5a82653eb1f5a09e19f5935a67d74fb1123e
e11beff2bdd36e99b5396b32a71087013911bfad,81c7e914f93ade4ef95523e9139e204e0727f62a
e11beff2bdd36e99b5396b32a71087013911bfad,14629dbbb40becd9354eeac98be8604322b59083
e11beff2bdd36e99b5396b32a71087013911bfad,a9a81ceb6e6a5a8b6f72f7b4823582d30956369c
e11beff2bdd36e99b5396b32a71087013911bfad,66d0a7a55b4ee400badb4109d700a35a02067721
e11beff2bdd36e99b5396b32a71087013911bfad,fa72ad6824708646cfe994baf63513b5be05597e
e11beff2bdd36e99b5396b32a71087013911bfad,5fd50597d5988271686679575867d2a596a41804
e11beff2bdd36e99b5396b32a71087013911bfad,d9f8b3749dbbf75c24206eb73fdc3496fa244ebd
e11beff2bdd36e99b5396b32a71087013911bfad,0039378c7ca020e1d2a567727491cfa96219689e
e11beff2bdd36e99b5396b32a71087013911bfad,e187cf6986df3d0d8064fb2e854301cb1a85f646
e11beff2bdd36e99b5396b32a71087013911bfad,7ea598f468704613c8ebdf0414945384152967b9
e11beff2bdd36e99b5396b32a71087013911bfad,94942f502b58fef1c5111824d837026cd996f603
e11beff2bdd36e99b5396b32a71087013911bfad,e0639467e26ff0a59a8dea1b4abd7228a70bd553
e11beff2bdd36e99b5396b32a71087013911bfad,21757e6651f41286915a3f406919299688d2f7a2
e11beff2bdd36e99b5396b32a71087013911bfad,1f41551c5cd9cb043ceed0ab5332c34babc809c4
e11beff2bdd36e99b5396b32a71087013911bfad,1736148041d1bdbe224874c926aa92bf825eb9f6
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,09aa94bad247cfacedc7565b147698c1bfe93489
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,ba8eb18cdb57b588e28dc08f80383b3170f95051
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,c9fb261bd6a568974c14deadb112aa890d2b270b
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,67c22d2d44f3819b92d05954103c40737d4ea18a
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,e26a35945bd716fa985b9d28f82c49cb19badd29
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,fa4382fa8a7e59ef46b11293d30848a388650f07
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,74bab0bfe8ce1590fcbc7a9bb9b1162084c86045
71cd439071cf5bcaa203c45b5e8c138a9887b6e5,d4eb994e2a697a0eca8b1a60640a1ccf91028b5c
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,fe778c34e501e04328636e039a753ed8159c8af2
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,160d0906504369b8d25ca2e54ba405c0f85c736e
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,0a863051a485062f8ceea106081a1880f9c6000e
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,c46fe9e01b0832b1886fe06b256643fbe4b36a69
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,e7bd8dae74c725c443b0f75d51284320ac48157f
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,1fa94b46edc383371a0967fa50f6bc1e0e553cb3
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,f2cb2fdc9eea3dde2a8e09a6718a606574a2600e
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,4718520422a5cead02acd95b2098cb8a84e3abba
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,23778e20cae5968bc389107e514da40884b08d30
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,dd5aff2a8b0097d30f5188d191289504c4d2f2a9
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,b70c86791f7888c2a60f885a5904dca93629997c
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,28f28b21253df3609cfc816e124525b95c5dc117
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,f8349a95d5f5f79b2abc2915633407257ce119cf
ad3dfdf69fd5ae11bf1950d82f9407518cc5482a,2b98bf972ef0a3c200cdb22ead555c2fd47901ed
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,ac80a1169d43848e1240328e1eef3deb88a847cc
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,0a3a8c0fe12893403ab620a55a14f8b8dd324236
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,86ef68a1ac6283624d3f16f7c52a4913dc98867b
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,2dec320fd3676194f0b1fde07419ec6eecc08f72
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,67e36f4393e54b5f48eaabfeb4edc04396a329d9
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,c1b8fad9409340061c024b198148da9ffa4d424a
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,8ea8a5c18b940e4f1b18f427a183169ab1184fb9
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,687779fe3a5d1cd42f00dff6efccbcebc99ed906
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,7d207d6e269a4d3cea04e6d98801ba57bc6cbb59
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,a5de068bb39fa369d80731aa57c35a839425f4f3
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,051f6a54285b38a2131cafedcf33fddd778498d3
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,8507d78cb9d261bf2dc98148807d2f1688e45177
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,a7042f376d97ad3af34be295275cd3b5fcb07633
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,c4317b78fd7daa57e0c7ca8dc3bc4a852f144368
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,1a2eca57eaf5d957892c2c698f0575bb1533dba7
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,f140e82c357f20aa9193211c29c2a1328eb42fd7
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,e7cba3ff277cb67e6b7362a1b93e4e686bce9655
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,b768e489e9c985609affe71694fa3f74a4bc1cd6
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,73cf68e7c344a10292f5733ff720611be0c4d5ee
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,4c3be0fa29bff83ab7ff6ab7bbea48bcdfa1f13d
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,c9fd3e731a601f5445f1ad6f9481a9bcbbe518fd
b29e697519fd52fbe83bfa28fe4c8e844b8bf5c8,bfe2713383e33b9cb3ed4d7c73eef29b3e0a7b7b
702fe62b45eef3a669495111e8125133c6bade62,00fe7f63f1eb4b708cf3b3cb896d4a5d41b1c2f7
702fe62b45eef3a669495111e8125133c6bade62,7de0444add9765f1386ca3e114bb58d1dea64f69
702fe62b45eef3a669495111e8125133c6bade62,a91b2bef7f271f815c4ed41a1ae7c6af61af59a4
06b57d32f4648ec6754911e76b28111548e4088e,713f05285e3ab9bca6dffac23403ca2a44a93f8d
52248f9d8c216549c01f561ec923fed225e17e2a,ecea16747389dddf8b965b21451150d9fd36d63d
52248f9d8c216549c01f561ec923fed225e17e2a,787b8654ff9cdd38a4324f180747b1a84c234083
89c32b5dd818038b8cf9961125aec8cb56745b67,3af1ac523f1e7c0564d167c6d95b0cc3c1520e41
89c32b5dd818038b8cf9961125aec8cb56745b67,2e1acaa59f59288339c254867d82abdb6971d3bb
89c32b5dd818038b8cf9961125aec8cb56745b67,7d66d64f866981e5bc03bb1874ca74b53611d9a1
89c32b5dd818038b8cf9961125aec8cb56745b67,76a03f18cf523824e44ff666372ad4a3923fc695
89c32b5dd818038b8cf9961125aec8cb56745b67,79e17151e1596c24a241b5bfd30b2c7cb4dd2185
89c32b5dd818038b8cf9961125aec8cb56745b67,69bd167c564370c750c928ceabffb3ae9a942b55
89c32b5dd818038b8cf9961125aec8cb56745b67,e0c758973b92d4c6b3f8e96c36e3207f70832a0a
89c32b5dd818038b8cf9961125aec8cb56745b67,d2b7d2822541883705765e012d0df3ede037a985
89c32b5dd818038b8cf9961125aec8cb56745b67,6b918b76d90aeee1ec437895fdadca206b09cf30
89c32b5dd818038b8cf9961125aec8cb56745b67,a6974967aa2096dd9d6b88572fefb05cd33a8ad7
89c32b5dd818038b8cf9961125aec8cb56745b67,473f02c82984362855531056fd8c94fd5b147987
89c32b5dd818038b8cf9961125aec8cb56745b67,51525e529d4dfb071eafc41221b7fa84a6255417
89c32b5dd818038b8cf9961125aec8cb56745b67,be3523a7ae86f304c7f5f0ea4d22b91e0eb0168b
89c32b5dd818038b8cf9961125aec8cb56745b67,1813a7d166e48e11bb68557e40a3f0abc776ff36
89c32b5dd818038b8cf9961125aec8cb56745b67,deddd9da74e64c0ee1617cc8d6d39be62afe7fa8
89c32b5dd818038b8cf9961125aec8cb56745b67,6b8d99f9f90db92520ebfb117b5a1ed424c28bd4
89c32b5dd818038b8cf9961125aec8cb56745b67,1efc89f9194824a23edf14015a89e3b4d6417eeb
89c32b5dd818038b8cf9961125aec8cb56745b67,e51651e62f72b2f1e9e7bdfbb84cca7e145256fd
89c32b5dd818038b8cf9961125aec8cb56745b67,9d3721a9eb35701c55a3a3a0e70f9025e21db4dc
89c32b5dd818038b8cf9961125aec8cb56745b67,c19ce8d4c91233115155d3b930af6bf4bf93a8f5
89c32b5dd818038b8cf9961125aec8cb56745b67,8e3081e517d5f34cb88065b3def1499d3cec67e9
89c32b5dd818038b8cf9961125aec8cb56745b67,49d86744d990469ea8b3ce6ad3d9614d25fbbda0
89c32b5dd818038b8cf9961125aec8cb56745b67,8e8f7963b5b3f87e9947a05d414f0995fd6b4f81
89c32b5dd818038b8cf9961125aec8cb56745b67,17c73f6ff43a3e65b36a22e35c4edeb1143d1c4f
89c32b5dd818038b8cf9961125aec8cb56745b67,568b030b312ec0142802709f90581481d7c499e7
89c32b5dd818038b8cf9961125aec8cb56745b67,39a75e3f285684375581b3c8b65e514698fa9821
89c32b5dd818038b8cf9961125aec8cb56745b67,8975bc165249b42f581d246d9a6af0c75c124a6c
89c32b5dd818038b8cf9961125aec8cb56745b67,49caf12b20666062e952f60a97cd8815e6d60cdd
89c32b5dd818038b8cf9961125aec8cb56745b67,fe3607316e469fb7f116a67b4fa97e01eca9d241
89c32b5dd818038b8cf9961125aec8cb56745b67,482d3772d3cc89c55c9af7830f639f84835236bd
89c32b5dd818038b8cf9961125aec8cb56745b67,15ded2601e8d01cf7132cd2a9946c1d8913db5d9
89c32b5dd818038b8cf9961125aec8cb56745b67,58080560e60146b2a4ae591998744533863fca25
89c32b5dd818038b8cf9961125aec8cb56745b67,1633f315640655bfc48a31fbf8ce123d42b6ef01
89c32b5dd818038b8cf9961125aec8cb56745b67,70bde4392b1c6a5e3eb818a1dd2772b72b6bcc83
89c32b5dd818038b8cf9961125aec8cb56745b67,0f655121ffddf7aaeb6a8ab0a56e3ec950c88e0a
89c32b5dd818038b8cf9961125aec8cb56745b67,67b6ed4b4438d3375b2ef0317e9f4487cbb7aac3
89c32b5dd818038b8cf9961125aec8cb56745b67,c2c592cc08ae0baba8fea51f7edc13b931f1c6c5
89c32b5dd818038b8cf9961125aec8cb56745b67,ef717ebfa3f40d9dd9f5e72b73d1efe1b0e27939
89c32b5dd818038b8cf9961125aec8cb56745b67,685f62e55c14eeb53e68f1f90ad737537b20c610
89c32b5dd818038b8cf9961125aec8cb56745b67,ec1f6bcd91f2a2314be90e4b04bce354a361169f
89c32b5dd818038b8cf9961125aec8cb56745b67,2a79a048f831c9a6adec42731de63cb5ce2742d1
89c32b5dd818038b8cf9961125aec8cb56745b67,7e6f97fce2f080bd31121ce92c1585bfd5814e02
89c32b5dd818038b8cf9961125aec8cb56745b67,0ae07dd0525860cceebf1e74fff8e42e2f39ed84
89c32b5dd818038b8cf9961125aec8cb56745b67,2f7741a1703d2a64a9488ed8c05a8d27561faed4
89c32b5dd818038b8cf9961125aec8cb56745b67,bbe37f12f0d09f2cce5e272e7823d6dfaeaad148
89c32b5dd818038b8cf9961125aec8cb56745b67,3ebc9f2aa80d814409153b044f467c6a02029087
89c32b5dd818038b8cf9961125aec8cb56745b67,6caf66540c861a995d7ba49bdaeaf0283df8a4a4
89c32b5dd818038b8cf9961125aec8cb56745b67,67bfe526c8057aae12d44f35fb71c2ab9bf01d1f
89c32b5dd818038b8cf9961125aec8cb56745b67,7ef391d48b8769344c577160050d879ef6e00ee5
89c32b5dd818038b8cf9961125aec8cb56745b67,3676da0bfc604cba3b0c3df47be783171806ee97
89c32b5dd818038b8cf9961125aec8cb56745b67,08580a4866d28a5dab62d9c671bd56f882c1dc60
89c32b5dd818038b8cf9961125aec8cb56745b67,cb693367d09a2407ee427aaa69ee5a56e6b85988
89c32b5dd818038b8cf9961125aec8cb56745b67,2f25daa061842742f3a2213e77bc793296ba78dc
89c32b5dd818038b8cf9961125aec8cb56745b67,e0a591418670bae3d2d0ae6c1ef28310e25cc826
89c32b5dd818038b8cf9961125aec8cb56745b67,a8feb432d5295a5c315f624836ba575f822a96d6
89c32b5dd818038b8cf9961125aec8cb56745b67,8456b2e119099f3df2438cfec71c934c51a857f5
89c32b5dd818038b8cf9961125aec8cb56745b67,6acfc18942a5ac739375a8bd03ac374a0a0f4cd9
89c32b5dd818038b8cf9961125aec8cb56745b67,93c2974cd5fa7b4b3f29b77fd8e404e2c5f6f2cd
89c32b5dd818038b8cf9961125aec8cb56745b67,5fe92291f7f20827680d60dd67c13050bc13befe
89c32b5dd818038b8cf9961125aec8cb56745b67,75ea6a05546d4649a1d890a236959fcc39cf8404
89c32b5dd818038b8cf9961125aec8cb56745b67,a447ad8a87de1390f77dbeb890f66526c606d118
89c32b5dd818038b8cf9961125aec8cb56745b67,f62918ab34a41aa7fdab27e2fd8b994229b21b91
89c32b5dd818038b8cf9961125aec8cb56745b67,a3e1021fbf0ff3d9cbd4c70913afeefa04e124de
89c32b5dd818038b8cf9961125aec8cb56745b67,87481cdbf0f066ea2a5425eb8c807b5b8681bec5
89c32b5dd818038b8cf9961125aec8cb56745b67,33f359009e202891c40ea36a0231889fabbb128d
89c32b5dd818038b8cf9961125aec8cb56745b67,c4e03091e67ae6908575f22245ac641213889371
89c32b5dd818038b8cf9961125aec8cb56745b67,95f0884c30bdc83551fe3de67a6bb473cc38f893
89c32b5dd818038b8cf9961125aec8cb56745b67,8d0c7c3e4ca99274b969803cb64a2daa1f48e420
89c32b5dd818038b8cf9961125aec8cb56745b67,4bcb5b9632a4d4a8c30a29456dd74fb433fbdd15
89c32b5dd818038b8cf9961125aec8cb56745b67,58c7cefe7ca74505d9883fb0d4b6ed6e0a0e46ff
89c32b5dd818038b8cf9961125aec8cb56745b67,f4924688b51a7c9e3b417cb6ba14c1eb5f92d8c0
89c32b5dd818038b8cf9961125aec8cb56745b67,2a3409b465df656726654ce8abcd6015f4514ad3
89c32b5dd818038b8cf9961125aec8cb56745b67,55a54992456a66947cecb27d62e89c03ca1bdd18
